game_id,school,conference,homeAway,points,stat_category,stat
401309641,Troy,Sun Belt,home,21,rushingTDs,1
401309641,Troy,Sun Belt,home,21,puntReturnYards,9
401309641,Troy,Sun Belt,home,21,puntReturnTDs,0
401309641,Troy,Sun Belt,home,21,puntReturns,1
401309641,Troy,Sun Belt,home,21,passingTDs,1
401309641,Troy,Sun Belt,home,21,kickingPoints,7
401309641,Troy,Sun Belt,home,21,fumblesRecovered,0
401309641,Troy,Sun Belt,home,21,totalFumbles,3
401309641,Troy,Sun Belt,home,21,tacklesForLoss,7
401309641,Troy,Sun Belt,home,21,defensiveTDs,0
401309641,Troy,Sun Belt,home,21,tackles,33
401309641,Troy,Sun Belt,home,21,sacks,2
401309641,Troy,Sun Belt,home,21,qbHurries,2
401309641,Troy,Sun Belt,home,21,passesDeflected,1
401309641,Troy,Sun Belt,home,21,possessionTime,28:04
401309641,Troy,Sun Belt,home,21,interceptions,1
401309641,Troy,Sun Belt,home,21,fumblesLost,2
401309641,Troy,Sun Belt,home,21,turnovers,3
401309641,Troy,Sun Belt,home,21,totalPenaltiesYards,5-45
401309641,Troy,Sun Belt,home,21,yardsPerRushAttempt,1.6
401309641,Troy,Sun Belt,home,21,rushingAttempts,25
401309641,Troy,Sun Belt,home,21,rushingYards,41
401309641,Troy,Sun Belt,home,21,yardsPerPass,6.4
401309641,Troy,Sun Belt,home,21,completionAttempts,29-55
401309641,Troy,Sun Belt,home,21,netPassingYards,350
401309641,Troy,Sun Belt,home,21,totalYards,391
401309641,Troy,Sun Belt,home,21,fourthDownEff,5-5
401309641,Troy,Sun Belt,home,21,thirdDownEff,8-19
401309641,Troy,Sun Belt,home,21,firstDowns,22
401309641,Louisiana,Sun Belt,away,35,rushingTDs,2
401309641,Louisiana,Sun Belt,away,35,puntReturnYards,16
401309641,Louisiana,Sun Belt,away,35,puntReturnTDs,0
401309641,Louisiana,Sun Belt,away,35,puntReturns,1
401309641,Louisiana,Sun Belt,away,35,passingTDs,3
401309641,Louisiana,Sun Belt,away,35,kickReturnYards,64
401309641,Louisiana,Sun Belt,away,35,kickReturnTDs,0
401309641,Louisiana,Sun Belt,away,35,kickReturns,5
401309641,Louisiana,Sun Belt,away,35,kickingPoints,5
401309641,Louisiana,Sun Belt,away,35,interceptionYards,0
401309641,Louisiana,Sun Belt,away,35,interceptionTDs,0
401309641,Louisiana,Sun Belt,away,35,passesIntercepted,1
401309641,Louisiana,Sun Belt,away,35,fumblesRecovered,2
401309641,Louisiana,Sun Belt,away,35,totalFumbles,0
401309641,Louisiana,Sun Belt,away,35,tacklesForLoss,12
401309641,Louisiana,Sun Belt,away,35,defensiveTDs,0
401309641,Louisiana,Sun Belt,away,35,tackles,29
401309641,Louisiana,Sun Belt,away,35,sacks,3
401309641,Louisiana,Sun Belt,away,35,qbHurries,0
401309641,Louisiana,Sun Belt,away,35,passesDeflected,5
401309641,Louisiana,Sun Belt,away,35,possessionTime,31:56
401309641,Louisiana,Sun Belt,away,35,interceptions,0
401309641,Louisiana,Sun Belt,away,35,fumblesLost,0
401309641,Louisiana,Sun Belt,away,35,turnovers,0
401309641,Louisiana,Sun Belt,away,35,totalPenaltiesYards,6-55
401309641,Louisiana,Sun Belt,away,35,yardsPerRushAttempt,4.5
401309641,Louisiana,Sun Belt,away,35,rushingAttempts,45
401309641,Louisiana,Sun Belt,away,35,rushingYards,204
401309641,Louisiana,Sun Belt,away,35,yardsPerPass,7.5
401309641,Louisiana,Sun Belt,away,35,completionAttempts,14-22
401309641,Louisiana,Sun Belt,away,35,netPassingYards,166
401309641,Louisiana,Sun Belt,away,35,totalYards,370
401309641,Louisiana,Sun Belt,away,35,fourthDownEff,3-5
401309641,Louisiana,Sun Belt,away,35,thirdDownEff,4-15
401309641,Louisiana,Sun Belt,away,35,firstDowns,19
401310746,San Diego State,Mountain West,home,23,rushingTDs,1
401310746,San Diego State,Mountain West,home,23,puntReturnYards,34
401310746,San Diego State,Mountain West,home,23,puntReturnTDs,0
401310746,San Diego State,Mountain West,home,23,puntReturns,3
401310746,San Diego State,Mountain West,home,23,passingTDs,1
401310746,San Diego State,Mountain West,home,23,kickReturnYards,76
401310746,San Diego State,Mountain West,home,23,kickReturnTDs,0
401310746,San Diego State,Mountain West,home,23,kickReturns,3
401310746,San Diego State,Mountain West,home,23,kickingPoints,11
401310746,San Diego State,Mountain West,home,23,fumblesRecovered,0
401310746,San Diego State,Mountain West,home,23,totalFumbles,1
401310746,San Diego State,Mountain West,home,23,tacklesForLoss,6
401310746,San Diego State,Mountain West,home,23,defensiveTDs,0
401310746,San Diego State,Mountain West,home,23,tackles,37
401310746,San Diego State,Mountain West,home,23,sacks,4
401310746,San Diego State,Mountain West,home,23,qbHurries,4
401310746,San Diego State,Mountain West,home,23,passesDeflected,4
401310746,San Diego State,Mountain West,home,23,possessionTime,33:28
401310746,San Diego State,Mountain West,home,23,interceptions,0
401310746,San Diego State,Mountain West,home,23,fumblesLost,0
401310746,San Diego State,Mountain West,home,23,turnovers,0
401310746,San Diego State,Mountain West,home,23,totalPenaltiesYards,2-20
401310746,San Diego State,Mountain West,home,23,yardsPerRushAttempt,4.8
401310746,San Diego State,Mountain West,home,23,rushingAttempts,39
401310746,San Diego State,Mountain West,home,23,rushingYards,186
401310746,San Diego State,Mountain West,home,23,yardsPerPass,5.2
401310746,San Diego State,Mountain West,home,23,completionAttempts,21-34
401310746,San Diego State,Mountain West,home,23,netPassingYards,176
401310746,San Diego State,Mountain West,home,23,totalYards,362
401310746,San Diego State,Mountain West,home,23,fourthDownEff,2-2
401310746,San Diego State,Mountain West,home,23,thirdDownEff,3-15
401310746,San Diego State,Mountain West,home,23,firstDowns,20
401310746,Nevada,Mountain West,away,21,rushingTDs,0
401310746,Nevada,Mountain West,away,21,puntReturnYards,25
401310746,Nevada,Mountain West,away,21,puntReturnTDs,0
401310746,Nevada,Mountain West,away,21,puntReturns,2
401310746,Nevada,Mountain West,away,21,passingTDs,3
401310746,Nevada,Mountain West,away,21,kickReturnYards,54
401310746,Nevada,Mountain West,away,21,kickReturnTDs,0
401310746,Nevada,Mountain West,away,21,kickReturns,2
401310746,Nevada,Mountain West,away,21,kickingPoints,3
401310746,Nevada,Mountain West,away,21,fumblesRecovered,0
401310746,Nevada,Mountain West,away,21,totalFumbles,1
401310746,Nevada,Mountain West,away,21,tacklesForLoss,5
401310746,Nevada,Mountain West,away,21,defensiveTDs,0
401310746,Nevada,Mountain West,away,21,tackles,50
401310746,Nevada,Mountain West,away,21,sacks,1
401310746,Nevada,Mountain West,away,21,qbHurries,1
401310746,Nevada,Mountain West,away,21,passesDeflected,4
401310746,Nevada,Mountain West,away,21,possessionTime,26:32
401310746,Nevada,Mountain West,away,21,interceptions,0
401310746,Nevada,Mountain West,away,21,fumblesLost,0
401310746,Nevada,Mountain West,away,21,turnovers,0
401310746,Nevada,Mountain West,away,21,totalPenaltiesYards,9-77
401310746,Nevada,Mountain West,away,21,yardsPerRushAttempt,0.5
401310746,Nevada,Mountain West,away,21,rushingAttempts,15
401310746,Nevada,Mountain West,away,21,rushingYards,8
401310746,Nevada,Mountain West,away,21,yardsPerPass,7.3
401310746,Nevada,Mountain West,away,21,completionAttempts,34-48
401310746,Nevada,Mountain West,away,21,netPassingYards,350
401310746,Nevada,Mountain West,away,21,totalYards,358
401310746,Nevada,Mountain West,away,21,fourthDownEff,1-2
401310746,Nevada,Mountain West,away,21,thirdDownEff,4-13
401310746,Nevada,Mountain West,away,21,firstDowns,19
401308840,Miami (OH),Mid-American,home,45,rushingTDs,2
401308840,Miami (OH),Mid-American,home,45,puntReturnYards,6
401308840,Miami (OH),Mid-American,home,45,puntReturnTDs,0
401308840,Miami (OH),Mid-American,home,45,puntReturns,1
401308840,Miami (OH),Mid-American,home,45,passingTDs,4
401308840,Miami (OH),Mid-American,home,45,kickReturnYards,0
401308840,Miami (OH),Mid-American,home,45,kickReturnTDs,0
401308840,Miami (OH),Mid-American,home,45,kickReturns,1
401308840,Miami (OH),Mid-American,home,45,kickingPoints,9
401308840,Miami (OH),Mid-American,home,45,interceptionYards,3
401308840,Miami (OH),Mid-American,home,45,interceptionTDs,0
401308840,Miami (OH),Mid-American,home,45,passesIntercepted,1
401308840,Miami (OH),Mid-American,home,45,fumblesRecovered,3
401308840,Miami (OH),Mid-American,home,45,totalFumbles,1
401308840,Miami (OH),Mid-American,home,45,tacklesForLoss,8
401308840,Miami (OH),Mid-American,home,45,defensiveTDs,0
401308840,Miami (OH),Mid-American,home,45,tackles,40
401308840,Miami (OH),Mid-American,home,45,sacks,2
401308840,Miami (OH),Mid-American,home,45,qbHurries,1
401308840,Miami (OH),Mid-American,home,45,passesDeflected,1
401308840,Miami (OH),Mid-American,home,45,possessionTime,31:28
401308840,Miami (OH),Mid-American,home,45,interceptions,0
401308840,Miami (OH),Mid-American,home,45,fumblesLost,1
401308840,Miami (OH),Mid-American,home,45,turnovers,1
401308840,Miami (OH),Mid-American,home,45,totalPenaltiesYards,6-60
401308840,Miami (OH),Mid-American,home,45,yardsPerRushAttempt,5.1
401308840,Miami (OH),Mid-American,home,45,rushingAttempts,36
401308840,Miami (OH),Mid-American,home,45,rushingYards,185
401308840,Miami (OH),Mid-American,home,45,yardsPerPass,12.5
401308840,Miami (OH),Mid-American,home,45,completionAttempts,21-28
401308840,Miami (OH),Mid-American,home,45,netPassingYards,351
401308840,Miami (OH),Mid-American,home,45,totalYards,536
401308840,Miami (OH),Mid-American,home,45,fourthDownEff,1-2
401308840,Miami (OH),Mid-American,home,45,thirdDownEff,3-10
401308840,Miami (OH),Mid-American,home,45,firstDowns,25
401308840,Buffalo,Mid-American,away,18,rushingTDs,1
401308840,Buffalo,Mid-American,away,18,puntReturnYards,0
401308840,Buffalo,Mid-American,away,18,puntReturnTDs,0
401308840,Buffalo,Mid-American,away,18,puntReturns,1
401308840,Buffalo,Mid-American,away,18,passingTDs,1
401308840,Buffalo,Mid-American,away,18,kickReturnYards,119
401308840,Buffalo,Mid-American,away,18,kickReturnTDs,0
401308840,Buffalo,Mid-American,away,18,kickReturns,5
401308840,Buffalo,Mid-American,away,18,kickingPoints,4
401308840,Buffalo,Mid-American,away,18,fumblesRecovered,1
401308840,Buffalo,Mid-American,away,18,totalFumbles,3
401308840,Buffalo,Mid-American,away,18,tacklesForLoss,4
401308840,Buffalo,Mid-American,away,18,defensiveTDs,0
401308840,Buffalo,Mid-American,away,18,tackles,35
401308840,Buffalo,Mid-American,away,18,sacks,2
401308840,Buffalo,Mid-American,away,18,qbHurries,0
401308840,Buffalo,Mid-American,away,18,passesDeflected,4
401308840,Buffalo,Mid-American,away,18,possessionTime,28:32
401308840,Buffalo,Mid-American,away,18,interceptions,1
401308840,Buffalo,Mid-American,away,18,fumblesLost,3
401308840,Buffalo,Mid-American,away,18,turnovers,4
401308840,Buffalo,Mid-American,away,18,totalPenaltiesYards,6-58
401308840,Buffalo,Mid-American,away,18,yardsPerRushAttempt,3.1
401308840,Buffalo,Mid-American,away,18,rushingAttempts,38
401308840,Buffalo,Mid-American,away,18,rushingYards,119
401308840,Buffalo,Mid-American,away,18,yardsPerPass,7.6
401308840,Buffalo,Mid-American,away,18,completionAttempts,19-32
401308840,Buffalo,Mid-American,away,18,netPassingYards,242
401308840,Buffalo,Mid-American,away,18,totalYards,361
401308840,Buffalo,Mid-American,away,18,fourthDownEff,0-3
401308840,Buffalo,Mid-American,away,18,thirdDownEff,5-12
401308840,Buffalo,Mid-American,away,18,firstDowns,21
401309584,Western Michigan,Mid-American,home,45,rushingTDs,3
401309584,Western Michigan,Mid-American,home,45,puntReturnYards,-3
401309584,Western Michigan,Mid-American,home,45,puntReturnTDs,0
401309584,Western Michigan,Mid-American,home,45,puntReturns,1
401309584,Western Michigan,Mid-American,home,45,passingTDs,2
401309584,Western Michigan,Mid-American,home,45,kickReturnYards,130
401309584,Western Michigan,Mid-American,home,45,kickReturnTDs,1
401309584,Western Michigan,Mid-American,home,45,kickReturns,5
401309584,Western Michigan,Mid-American,home,45,kickingPoints,9
401309584,Western Michigan,Mid-American,home,45,fumblesRecovered,1
401309584,Western Michigan,Mid-American,home,45,totalFumbles,0
401309584,Western Michigan,Mid-American,home,45,tacklesForLoss,7
401309584,Western Michigan,Mid-American,home,45,defensiveTDs,1
401309584,Western Michigan,Mid-American,home,45,tackles,48
401309584,Western Michigan,Mid-American,home,45,sacks,3
401309584,Western Michigan,Mid-American,home,45,qbHurries,7
401309584,Western Michigan,Mid-American,home,45,passesDeflected,2
401309584,Western Michigan,Mid-American,home,45,possessionTime,27:40
401309584,Western Michigan,Mid-American,home,45,interceptions,1
401309584,Western Michigan,Mid-American,home,45,fumblesLost,0
401309584,Western Michigan,Mid-American,home,45,turnovers,1
401309584,Western Michigan,Mid-American,home,45,totalPenaltiesYards,14-102
401309584,Western Michigan,Mid-American,home,45,yardsPerRushAttempt,7.0
401309584,Western Michigan,Mid-American,home,45,rushingAttempts,45
401309584,Western Michigan,Mid-American,home,45,rushingYards,316
401309584,Western Michigan,Mid-American,home,45,yardsPerPass,10.9
401309584,Western Michigan,Mid-American,home,45,completionAttempts,12-20
401309584,Western Michigan,Mid-American,home,45,netPassingYards,217
401309584,Western Michigan,Mid-American,home,45,totalYards,533
401309584,Western Michigan,Mid-American,home,45,fourthDownEff,0-0
401309584,Western Michigan,Mid-American,home,45,thirdDownEff,4-8
401309584,Western Michigan,Mid-American,home,45,firstDowns,30
401309584,Akron,Mid-American,away,40,rushingTDs,1
401309584,Akron,Mid-American,away,40,passingTDs,2
401309584,Akron,Mid-American,away,40,kickReturnYards,161
401309584,Akron,Mid-American,away,40,kickReturnTDs,1
401309584,Akron,Mid-American,away,40,kickReturns,5
401309584,Akron,Mid-American,away,40,kickingPoints,10
401309584,Akron,Mid-American,away,40,interceptionYards,24
401309584,Akron,Mid-American,away,40,interceptionTDs,1
401309584,Akron,Mid-American,away,40,passesIntercepted,1
401309584,Akron,Mid-American,away,40,fumblesRecovered,0
401309584,Akron,Mid-American,away,40,totalFumbles,1
401309584,Akron,Mid-American,away,40,tacklesForLoss,1
401309584,Akron,Mid-American,away,40,defensiveTDs,2
401309584,Akron,Mid-American,away,40,tackles,43
401309584,Akron,Mid-American,away,40,sacks,1
401309584,Akron,Mid-American,away,40,qbHurries,1
401309584,Akron,Mid-American,away,40,passesDeflected,0
401309584,Akron,Mid-American,away,40,possessionTime,32:20
401309584,Akron,Mid-American,away,40,interceptions,0
401309584,Akron,Mid-American,away,40,fumblesLost,1
401309584,Akron,Mid-American,away,40,turnovers,1
401309584,Akron,Mid-American,away,40,totalPenaltiesYards,13-83
401309584,Akron,Mid-American,away,40,yardsPerRushAttempt,2.9
401309584,Akron,Mid-American,away,40,rushingAttempts,29
401309584,Akron,Mid-American,away,40,rushingYards,84
401309584,Akron,Mid-American,away,40,yardsPerPass,7.1
401309584,Akron,Mid-American,away,40,completionAttempts,27-43
401309584,Akron,Mid-American,away,40,netPassingYards,307
401309584,Akron,Mid-American,away,40,totalYards,391
401309584,Akron,Mid-American,away,40,fourthDownEff,3-4
401309584,Akron,Mid-American,away,40,thirdDownEff,5-14
401309584,Akron,Mid-American,away,40,firstDowns,25
401309583,Eastern Michigan,Mid-American,home,26,rushingTDs,2
401309583,Eastern Michigan,Mid-American,home,26,puntReturnYards,22
401309583,Eastern Michigan,Mid-American,home,26,puntReturnTDs,0
401309583,Eastern Michigan,Mid-American,home,26,puntReturns,1
401309583,Eastern Michigan,Mid-American,home,26,passingTDs,1
401309583,Eastern Michigan,Mid-American,home,26,kickReturnYards,5
401309583,Eastern Michigan,Mid-American,home,26,kickReturnTDs,0
401309583,Eastern Michigan,Mid-American,home,26,kickReturns,2
401309583,Eastern Michigan,Mid-American,home,26,kickingPoints,8
401309583,Eastern Michigan,Mid-American,home,26,fumblesRecovered,0
401309583,Eastern Michigan,Mid-American,home,26,totalFumbles,1
401309583,Eastern Michigan,Mid-American,home,26,tacklesForLoss,3
401309583,Eastern Michigan,Mid-American,home,26,defensiveTDs,0
401309583,Eastern Michigan,Mid-American,home,26,tackles,19
401309583,Eastern Michigan,Mid-American,home,26,sacks,0
401309583,Eastern Michigan,Mid-American,home,26,qbHurries,2
401309583,Eastern Michigan,Mid-American,home,26,passesDeflected,3
401309583,Eastern Michigan,Mid-American,home,26,possessionTime,31:59
401309583,Eastern Michigan,Mid-American,home,26,interceptions,1
401309583,Eastern Michigan,Mid-American,home,26,fumblesLost,0
401309583,Eastern Michigan,Mid-American,home,26,turnovers,1
401309583,Eastern Michigan,Mid-American,home,26,totalPenaltiesYards,4-40
401309583,Eastern Michigan,Mid-American,home,26,yardsPerRushAttempt,3.8
401309583,Eastern Michigan,Mid-American,home,26,rushingAttempts,26
401309583,Eastern Michigan,Mid-American,home,26,rushingYards,98
401309583,Eastern Michigan,Mid-American,home,26,yardsPerPass,6.2
401309583,Eastern Michigan,Mid-American,home,26,completionAttempts,41-57
401309583,Eastern Michigan,Mid-American,home,26,netPassingYards,354
401309583,Eastern Michigan,Mid-American,home,26,totalYards,452
401309583,Eastern Michigan,Mid-American,home,26,fourthDownEff,3-4
401309583,Eastern Michigan,Mid-American,home,26,thirdDownEff,7-14
401309583,Eastern Michigan,Mid-American,home,26,firstDowns,29
401309583,Ohio,Mid-American,away,34,fumblesRecovered,0
401309583,Ohio,Mid-American,away,34,rushingTDs,1
401309583,Ohio,Mid-American,away,34,passingTDs,3
401309583,Ohio,Mid-American,away,34,kickingPoints,10
401309583,Ohio,Mid-American,away,34,interceptionYards,0
401309583,Ohio,Mid-American,away,34,interceptionTDs,0
401309583,Ohio,Mid-American,away,34,passesIntercepted,1
401309583,Ohio,Mid-American,away,34,tacklesForLoss,4
401309583,Ohio,Mid-American,away,34,defensiveTDs,0
401309583,Ohio,Mid-American,away,34,tackles,36
401309583,Ohio,Mid-American,away,34,sacks,2
401309583,Ohio,Mid-American,away,34,qbHurries,0
401309583,Ohio,Mid-American,away,34,passesDeflected,4
401309583,Ohio,Mid-American,away,34,possessionTime,28:01
401309583,Ohio,Mid-American,away,34,interceptions,0
401309583,Ohio,Mid-American,away,34,fumblesLost,0
401309583,Ohio,Mid-American,away,34,turnovers,0
401309583,Ohio,Mid-American,away,34,totalPenaltiesYards,4-50
