game_id,school,conference,homeAway,points,stat_category,stat
401112514,Boston College,ACC,away,7,tacklesForLoss,8
401112514,Boston College,ACC,away,7,defensiveTDs,0
401112514,Boston College,ACC,away,7,tackles,53
401112514,Boston College,ACC,away,7,sacks,1
401112514,Boston College,ACC,away,7,qbHurries,5
401112514,Boston College,ACC,away,7,passesDeflected,4
401112514,Boston College,ACC,away,7,fumblesRecovered,0
401112514,Boston College,ACC,away,7,rushingTDs,1
401112514,Boston College,ACC,away,7,passingTDs,0
401112514,Boston College,ACC,away,7,kickReturnYards,57
401112514,Boston College,ACC,away,7,kickReturnTDs,0
401112514,Boston College,ACC,away,7,kickReturns,4
401112514,Boston College,ACC,away,7,kickingPoints,1
401112514,Boston College,ACC,away,7,possessionTime,25:04
401112514,Boston College,ACC,away,7,interceptions,1
401112514,Boston College,ACC,away,7,fumblesLost,1
401112514,Boston College,ACC,away,7,turnovers,2
401112514,Boston College,ACC,away,7,totalPenaltiesYards,2-25
401112514,Boston College,ACC,away,7,yardsPerRushAttempt,3.0
401112514,Boston College,ACC,away,7,rushingAttempts,43
401112514,Boston College,ACC,away,7,rushingYards,128
401112514,Boston College,ACC,away,7,yardsPerPass,3.0
401112514,Boston College,ACC,away,7,completionAttempts,9-21
401112514,Boston College,ACC,away,7,netPassingYards,63
401112514,Boston College,ACC,away,7,totalYards,191
401112514,Boston College,ACC,away,7,fourthDownEff,0-1
401112514,Boston College,ACC,away,7,thirdDownEff,8-18
401112514,Boston College,ACC,away,7,firstDowns,11
401112514,Notre Dame,FBS Independents,home,40,tacklesForLoss,9
401112514,Notre Dame,FBS Independents,home,40,defensiveTDs,0
401112514,Notre Dame,FBS Independents,home,40,tackles,37
401112514,Notre Dame,FBS Independents,home,40,sacks,4
401112514,Notre Dame,FBS Independents,home,40,qbHurries,5
401112514,Notre Dame,FBS Independents,home,40,passesDeflected,3
401112514,Notre Dame,FBS Independents,home,40,fumblesRecovered,1
401112514,Notre Dame,FBS Independents,home,40,rushingTDs,1
401112514,Notre Dame,FBS Independents,home,40,puntReturnYards,53
401112514,Notre Dame,FBS Independents,home,40,puntReturnTDs,0
401112514,Notre Dame,FBS Independents,home,40,puntReturns,5
401112514,Notre Dame,FBS Independents,home,40,passingTDs,3
