game_id,school,conference,homeAway,points,stat_category,stat
401282251,Western Kentucky,Conference USA,home,48,rushingTDs,1
401282251,Western Kentucky,Conference USA,home,48,puntReturnYards,4
401282251,Western Kentucky,Conference USA,home,48,puntReturnTDs,0
401282251,Western Kentucky,Conference USA,home,48,puntReturns,2
401282251,Western Kentucky,Conference USA,home,48,passingTDs,4
401282251,Western Kentucky,Conference USA,home,48,kickReturnYards,97
401282251,Western Kentucky,Conference USA,home,48,kickReturnTDs,0
401282251,Western Kentucky,Conference USA,home,48,kickReturns,4
401282251,Western Kentucky,Conference USA,home,48,kickingPoints,12
401282251,Western Kentucky,Conference USA,home,48,interceptionYards,85
401282251,Western Kentucky,Conference USA,home,48,interceptionTDs,1
401282251,Western Kentucky,Conference USA,home,48,passesIntercepted,6
401282251,Western Kentucky,Conference USA,home,48,fumblesRecovered,1
401282251,Western Kentucky,Conference USA,home,48,totalFumbles,1
401282251,Western Kentucky,Conference USA,home,48,tacklesForLoss,4
401282251,Western Kentucky,Conference USA,home,48,defensiveTDs,1
401282251,Western Kentucky,Conference USA,home,48,tackles,36
401282251,Western Kentucky,Conference USA,home,48,sacks,1
401282251,Western Kentucky,Conference USA,home,48,qbHurries,3
401282251,Western Kentucky,Conference USA,home,48,passesDeflected,5
401282251,Western Kentucky,Conference USA,home,48,possessionTime,26:58
401282251,Western Kentucky,Conference USA,home,48,interceptions,0
401282251,Western Kentucky,Conference USA,home,48,fumblesLost,0
401282251,Western Kentucky,Conference USA,home,48,turnovers,0
401282251,Western Kentucky,Conference USA,home,48,totalPenaltiesYards,4-15
401282251,Western Kentucky,Conference USA,home,48,yardsPerRushAttempt,3.1
401282251,Western Kentucky,Conference USA,home,48,rushingAttempts,23
401282251,Western Kentucky,Conference USA,home,48,rushingYards,71
401282251,Western Kentucky,Conference USA,home,48,yardsPerPass,5.6
401282251,Western Kentucky,Conference USA,home,48,completionAttempts,29-50
401282251,Western Kentucky,Conference USA,home,48,netPassingYards,281
401282251,Western Kentucky,Conference USA,home,48,totalYards,352
401282251,Western Kentucky,Conference USA,home,48,fourthDownEff,0-2
401282251,Western Kentucky,Conference USA,home,48,thirdDownEff,7-16
401282251,Western Kentucky,Conference USA,home,48,firstDowns,19
401282251,Middle Tennessee,Conference USA,away,21,rushingTDs,1
401282251,Middle Tennessee,Conference USA,away,21,puntReturnYards,75
401282251,Middle Tennessee,Conference USA,away,21,puntReturnTDs,0
401282251,Middle Tennessee,Conference USA,away,21,puntReturns,3
401282251,Middle Tennessee,Conference USA,away,21,passingTDs,2
401282251,Middle Tennessee,Conference USA,away,21,kickReturnYards,0
401282251,Middle Tennessee,Conference USA,away,21,kickReturnTDs,0
401282251,Middle Tennessee,Conference USA,away,21,kickReturns,1
401282251,Middle Tennessee,Conference USA,away,21,kickingPoints,3
401282251,Middle Tennessee,Conference USA,away,21,fumblesRecovered,0
401282251,Middle Tennessee,Conference USA,away,21,totalFumbles,2
401282251,Middle Tennessee,Conference USA,away,21,tacklesForLoss,6
401282251,Middle Tennessee,Conference USA,away,21,defensiveTDs,0
401282251,Middle Tennessee,Conference USA,away,21,tackles,46
401282251,Middle Tennessee,Conference USA,away,21,sacks,1
401282251,Middle Tennessee,Conference USA,away,21,qbHurries,3
401282251,Middle Tennessee,Conference USA,away,21,passesDeflected,9
401282251,Middle Tennessee,Conference USA,away,21,possessionTime,33:02
401282251,Middle Tennessee,Conference USA,away,21,interceptions,6
401282251,Middle Tennessee,Conference USA,away,21,fumblesLost,1
401282251,Middle Tennessee,Conference USA,away,21,turnovers,7
401282251,Middle Tennessee,Conference USA,away,21,totalPenaltiesYards,6-56
401282251,Middle Tennessee,Conference USA,away,21,yardsPerRushAttempt,3.5
401282251,Middle Tennessee,Conference USA,away,21,rushingAttempts,35
401282251,Middle Tennessee,Conference USA,away,21,rushingYards,123
401282251,Middle Tennessee,Conference USA,away,21,yardsPerPass,4.9
401282251,Middle Tennessee,Conference USA,away,21,completionAttempts,27-46
401282251,Middle Tennessee,Conference USA,away,21,netPassingYards,226
401282251,Middle Tennessee,Conference USA,away,21,totalYards,349
401282251,Middle Tennessee,Conference USA,away,21,fourthDownEff,0-3
401282251,Middle Tennessee,Conference USA,away,21,thirdDownEff,7-17
401282251,Middle Tennessee,Conference USA,away,21,firstDowns,19
401309914,BYU,FBS Independents,home,59,rushingTDs,2
401309914,BYU,FBS Independents,home,59,puntReturnYards,96
401309914,BYU,FBS Independents,home,59,puntReturnTDs,1
401309914,BYU,FBS Independents,home,59,puntReturns,9
401309914,BYU,FBS Independents,home,59,passingTDs,5
401309914,BYU,FBS Independents,home,59,kickReturnYards,22
401309914,BYU,FBS Independents,home,59,kickReturnTDs,0
401309914,BYU,FBS Independents,home,59,kickReturns,1
401309914,BYU,FBS Independents,home,59,kickingPoints,11
401309914,BYU,FBS Independents,home,59,interceptionYards,16
401309914,BYU,FBS Independents,home,59,interceptionTDs,0
401309914,BYU,FBS Independents,home,59,passesIntercepted,2
401309914,BYU,FBS Independents,home,59,fumblesRecovered,0
401309914,BYU,FBS Independents,home,59,totalFumbles,2
401309914,BYU,FBS Independents,home,59,tacklesForLoss,5
401309914,BYU,FBS Independents,home,59,defensiveTDs,1
401309914,BYU,FBS Independents,home,59,tackles,29
401309914,BYU,FBS Independents,home,59,sacks,2
401309914,BYU,FBS Independents,home,59,qbHurries,1
401309914,BYU,FBS Independents,home,59,passesDeflected,5
401309914,BYU,FBS Independents,home,59,possessionTime,31:38
401309914,BYU,FBS Independents,home,59,interceptions,0
401309914,BYU,FBS Independents,home,59,fumblesLost,2
401309914,BYU,FBS Independents,home,59,turnovers,2
401309914,BYU,FBS Independents,home,59,totalPenaltiesYards,6-35
401309914,BYU,FBS Independents,home,59,yardsPerRushAttempt,4.6
401309914,BYU,FBS Independents,home,59,rushingAttempts,38
401309914,BYU,FBS Independents,home,59,rushingYards,173
401309914,BYU,FBS Independents,home,59,yardsPerPass,10.2
401309914,BYU,FBS Independents,home,59,completionAttempts,25-38
401309914,BYU,FBS Independents,home,59,netPassingYards,387
401309914,BYU,FBS Independents,home,59,totalYards,560
401309914,BYU,FBS Independents,home,59,fourthDownEff,1-2
401309914,BYU,FBS Independents,home,59,thirdDownEff,8-13
401309914,BYU,FBS Independents,home,59,firstDowns,28
401309914,Idaho State,Big Sky,away,14,rushingTDs,1
401309914,Idaho State,Big Sky,away,14,passingTDs,1
401309914,Idaho State,Big Sky,away,14,kickReturnYards,102
401309914,Idaho State,Big Sky,away,14,kickReturnTDs,0
401309914,Idaho State,Big Sky,away,14,kickReturns,3
401309914,Idaho State,Big Sky,away,14,kickingPoints,2
401309914,Idaho State,Big Sky,away,14,fumblesRecovered,2
401309914,Idaho State,Big Sky,away,14,totalFumbles,1
401309914,Idaho State,Big Sky,away,14,tacklesForLoss,3
401309914,Idaho State,Big Sky,away,14,defensiveTDs,0
401309914,Idaho State,Big Sky,away,14,tackles,42
401309914,Idaho State,Big Sky,away,14,sacks,1
401309914,Idaho State,Big Sky,away,14,qbHurries,0
401309914,Idaho State,Big Sky,away,14,passesDeflected,6
401309914,Idaho State,Big Sky,away,14,possessionTime,28:22
401309914,Idaho State,Big Sky,away,14,interceptions,2
401309914,Idaho State,Big Sky,away,14,fumblesLost,0
401309914,Idaho State,Big Sky,away,14,turnovers,2
401309914,Idaho State,Big Sky,away,14,totalPenaltiesYards,6-35
401309914,Idaho State,Big Sky,away,14,yardsPerRushAttempt,2.4
401309914,Idaho State,Big Sky,away,14,rushingAttempts,30
401309914,Idaho State,Big Sky,away,14,rushingYards,71
401309914,Idaho State,Big Sky,away,14,yardsPerPass,5.8
401309914,Idaho State,Big Sky,away,14,completionAttempts,15-29
401309914,Idaho State,Big Sky,away,14,netPassingYards,167
401309914,Idaho State,Big Sky,away,14,totalYards,238
401309914,Idaho State,Big Sky,away,14,fourthDownEff,0-1
401309914,Idaho State,Big Sky,away,14,thirdDownEff,1-12
401309914,Idaho State,Big Sky,away,14,firstDowns,10
401310735,Fresno State,Mountain West,home,14,fumblesRecovered,0
401310735,Fresno State,Mountain West,home,14,rushingTDs,0
401310735,Fresno State,Mountain West,home,14,puntReturnYards,0
401310735,Fresno State,Mountain West,home,14,puntReturnTDs,0
401310735,Fresno State,Mountain West,home,14,puntReturns,1
401310735,Fresno State,Mountain West,home,14,passingTDs,2
401310735,Fresno State,Mountain West,home,14,kickReturnYards,110
401310735,Fresno State,Mountain West,home,14,kickReturnTDs,0
401310735,Fresno State,Mountain West,home,14,kickReturns,8
401310735,Fresno State,Mountain West,home,14,kickingPoints,2
401310735,Fresno State,Mountain West,home,14,interceptionYards,32
401310735,Fresno State,Mountain West,home,14,interceptionTDs,0
401310735,Fresno State,Mountain West,home,14,passesIntercepted,1
401310735,Fresno State,Mountain West,home,14,tacklesForLoss,7
401310735,Fresno State,Mountain West,home,14,defensiveTDs,0
401310735,Fresno State,Mountain West,home,14,tackles,42
401310735,Fresno State,Mountain West,home,14,sacks,2
401310735,Fresno State,Mountain West,home,14,qbHurries,0
401310735,Fresno State,Mountain West,home,14,passesDeflected,3
401310735,Fresno State,Mountain West,home,14,possessionTime,23:51
401310735,Fresno State,Mountain West,home,14,interceptions,3
401310735,Fresno State,Mountain West,home,14,fumblesLost,0
401310735,Fresno State,Mountain West,home,14,turnovers,3
401310735,Fresno State,Mountain West,home,14,totalPenaltiesYards,11-91
