game_id,school,conference,homeAway,points,stat_category,stat
401110776,Murray State,OVC,away,17,rushingTDs,0
401110776,Murray State,OVC,away,17,puntReturnYards,9
401110776,Murray State,OVC,away,17,puntReturnTDs,0
401110776,Murray State,OVC,away,17,puntReturns,1
401110776,Murray State,OVC,away,17,passingTDs,1
401110776,Murray State,OVC,away,17,kickReturnYards,7
401110776,Murray State,OVC,away,17,kickReturnTDs,0
401110776,Murray State,OVC,away,17,kickReturns,1
401110776,Murray State,OVC,away,17,kickingPoints,5
401110776,Murray State,OVC,away,17,interceptionYards,35
401110776,Murray State,OVC,away,17,interceptionTDs,1
401110776,Murray State,OVC,away,17,passesIntercepted,1
401110776,Murray State,OVC,away,17,fumblesRecovered,1
401110776,Murray State,OVC,away,17,totalFumbles,1
401110776,Murray State,OVC,away,17,tacklesForLoss,4
401110776,Murray State,OVC,away,17,defensiveTDs,1
401110776,Murray State,OVC,away,17,tackles,34
401110776,Murray State,OVC,away,17,sacks,1
401110776,Murray State,OVC,away,17,qbHurries,0
401110776,Murray State,OVC,away,17,passesDeflected,3
401110776,Murray State,OVC,away,17,possessionTime,29:19
401110776,Murray State,OVC,away,17,interceptions,1
401110776,Murray State,OVC,away,17,fumblesLost,1
401110776,Murray State,OVC,away,17,turnovers,2
401110776,Murray State,OVC,away,17,totalPenaltiesYards,5-40
401110776,Murray State,OVC,away,17,yardsPerRushAttempt,0.9
401110776,Murray State,OVC,away,17,rushingAttempts,27
401110776,Murray State,OVC,away,17,rushingYards,23
401110776,Murray State,OVC,away,17,yardsPerPass,7.9
401110776,Murray State,OVC,away,17,completionAttempts,24-33
401110776,Murray State,OVC,away,17,netPassingYards,261
401110776,Murray State,OVC,away,17,totalYards,284
401110776,Murray State,OVC,away,17,fourthDownEff,0-1
401110776,Murray State,OVC,away,17,thirdDownEff,6-16
401110776,Murray State,OVC,away,17,firstDowns,11
401110776,Georgia,SEC,home,63,rushingTDs,5
401110776,Georgia,SEC,home,63,puntReturnYards,76
401110776,Georgia,SEC,home,63,puntReturnTDs,0
401110776,Georgia,SEC,home,63,puntReturns,4
401110776,Georgia,SEC,home,63,passingTDs,3
401110776,Georgia,SEC,home,63,kickReturnYards,37
401110776,Georgia,SEC,home,63,kickReturnTDs,0
401110776,Georgia,SEC,home,63,kickReturns,4
401110776,Georgia,SEC,home,63,kickingPoints,9
401110776,Georgia,SEC,home,63,interceptionYards,0
401110776,Georgia,SEC,home,63,interceptionTDs,0
401110776,Georgia,SEC,home,63,passesIntercepted,1
401110776,Georgia,SEC,home,63,fumblesRecovered,1
401110776,Georgia,SEC,home,63,totalFumbles,1
401110776,Georgia,SEC,home,63,tacklesForLoss,11
401110776,Georgia,SEC,home,63,defensiveTDs,1
401110776,Georgia,SEC,home,63,tackles,26
401110776,Georgia,SEC,home,63,sacks,6
401110776,Georgia,SEC,home,63,qbHurries,0
401110776,Georgia,SEC,home,63,passesDeflected,1
401110776,Georgia,SEC,home,63,possessionTime,30:41
401110776,Georgia,SEC,home,63,interceptions,1
401110776,Georgia,SEC,home,63,fumblesLost,1
401110776,Georgia,SEC,home,63,turnovers,2
401110776,Georgia,SEC,home,63,totalPenaltiesYards,5-40
401110776,Georgia,SEC,home,63,yardsPerRushAttempt,6.7
401110776,Georgia,SEC,home,63,rushingAttempts,40
401110776,Georgia,SEC,home,63,rushingYards,269
401110776,Georgia,SEC,home,63,yardsPerPass,11.7
401110776,Georgia,SEC,home,63,completionAttempts,20-25
401110776,Georgia,SEC,home,63,netPassingYards,292
401110776,Georgia,SEC,home,63,totalYards,561
401110776,Georgia,SEC,home,63,fourthDownEff,0-0
401110776,Georgia,SEC,home,63,thirdDownEff,8-10
401110776,Georgia,SEC,home,63,firstDowns,25
401110775,UT Martin,OVC,away,0,rushingTDs,0
401110775,UT Martin,OVC,away,0,puntReturnYards,0
401110775,UT Martin,OVC,away,0,puntReturnTDs,0
401110775,UT Martin,OVC,away,0,puntReturns,1
401110775,UT Martin,OVC,away,0,passingTDs,0
401110775,UT Martin,OVC,away,0,kickReturnYards,38
401110775,UT Martin,OVC,away,0,kickReturnTDs,0
401110775,UT Martin,OVC,away,0,kickReturns,2
401110775,UT Martin,OVC,away,0,fumblesRecovered,0
401110775,UT Martin,OVC,away,0,totalFumbles,1
401110775,UT Martin,OVC,away,0,tacklesForLoss,1
401110775,UT Martin,OVC,away,0,defensiveTDs,0
401110775,UT Martin,OVC,away,0,tackles,32
401110775,UT Martin,OVC,away,0,sacks,1
401110775,UT Martin,OVC,away,0,qbHurries,2
401110775,UT Martin,OVC,away,0,passesDeflected,3
401110775,UT Martin,OVC,away,0,possessionTime,28:35
401110775,UT Martin,OVC,away,0,interceptions,1
401110775,UT Martin,OVC,away,0,fumblesLost,0
401110775,UT Martin,OVC,away,0,turnovers,1
401110775,UT Martin,OVC,away,0,totalPenaltiesYards,5-45
401110775,UT Martin,OVC,away,0,yardsPerRushAttempt,2.0
401110775,UT Martin,OVC,away,0,rushingAttempts,27
401110775,UT Martin,OVC,away,0,rushingYards,54
401110775,UT Martin,OVC,away,0,yardsPerPass,6.1
401110775,UT Martin,OVC,away,0,completionAttempts,15-23
401110775,UT Martin,OVC,away,0,netPassingYards,140
401110775,UT Martin,OVC,away,0,totalYards,194
401110775,UT Martin,OVC,away,0,fourthDownEff,0-1
401110775,UT Martin,OVC,away,0,thirdDownEff,5-14
401110775,UT Martin,OVC,away,0,firstDowns,8
401110775,Florida,SEC,home,45,fumblesRecovered,0
401110775,Florida,SEC,home,45,rushingTDs,3
401110775,Florida,SEC,home,45,puntReturnYards,3
401110775,Florida,SEC,home,45,puntReturnTDs,0
401110775,Florida,SEC,home,45,puntReturns,3
401110775,Florida,SEC,home,45,passingTDs,3
401110775,Florida,SEC,home,45,kickReturnYards,34
401110775,Florida,SEC,home,45,kickReturnTDs,0
401110775,Florida,SEC,home,45,kickReturns,1
401110775,Florida,SEC,home,45,kickingPoints,9
401110775,Florida,SEC,home,45,interceptionYards,0
401110775,Florida,SEC,home,45,interceptionTDs,0
401110775,Florida,SEC,home,45,passesIntercepted,1
401110775,Florida,SEC,home,45,tacklesForLoss,10
401110775,Florida,SEC,home,45,defensiveTDs,0
