game_id,school,conference,homeAway,points,stat_category,stat
401234613,Louisville,ACC,away,7,tacklesForLoss,6
401234613,Louisville,ACC,away,7,defensiveTDs,0
401234613,Louisville,ACC,away,7,tackles,50
401234613,Louisville,ACC,away,7,sacks,4
401234613,Louisville,ACC,away,7,qbHurries,0
401234613,Louisville,ACC,away,7,passesDeflected,4
401234613,Louisville,ACC,away,7,fumblesRecovered,0
401234613,Louisville,ACC,away,7,rushingTDs,0
401234613,Louisville,ACC,away,7,passingTDs,1
401234613,Louisville,ACC,away,7,kickReturnYards,68
401234613,Louisville,ACC,away,7,kickReturnTDs,0
401234613,Louisville,ACC,away,7,kickReturns,3
401234613,Louisville,ACC,away,7,kickingPoints,1
401234613,Louisville,ACC,away,7,possessionTime,23:45
401234613,Louisville,ACC,away,7,interceptions,0
401234613,Louisville,ACC,away,7,fumblesLost,0
401234613,Louisville,ACC,away,7,turnovers,0
401234613,Louisville,ACC,away,7,totalPenaltiesYards,8-65
401234613,Louisville,ACC,away,7,yardsPerRushAttempt,4.1
401234613,Louisville,ACC,away,7,rushingAttempts,23
401234613,Louisville,ACC,away,7,rushingYards,95
401234613,Louisville,ACC,away,7,yardsPerPass,6.3
401234613,Louisville,ACC,away,7,completionAttempts,17-22
401234613,Louisville,ACC,away,7,netPassingYards,139
401234613,Louisville,ACC,away,7,totalYards,234
401234613,Louisville,ACC,away,7,fourthDownEff,1-1
401234613,Louisville,ACC,away,7,thirdDownEff,3-9
401234613,Louisville,ACC,away,7,firstDowns,13
401234613,Notre Dame,FBS Independents,home,12,tacklesForLoss,7
401234613,Notre Dame,FBS Independents,home,12,defensiveTDs,0
401234613,Notre Dame,FBS Independents,home,12,tackles,32
401234613,Notre Dame,FBS Independents,home,12,sacks,0
401234613,Notre Dame,FBS Independents,home,12,qbHurries,0
401234613,Notre Dame,FBS Independents,home,12,passesDeflected,2
401234613,Notre Dame,FBS Independents,home,12,fumblesRecovered,0
401234613,Notre Dame,FBS Independents,home,12,rushingTDs,1
401234613,Notre Dame,FBS Independents,home,12,passingTDs,0
401234613,Notre Dame,FBS Independents,home,12,kickReturnYards,22
401234613,Notre Dame,FBS Independents,home,12,kickReturnTDs,0
401234613,Notre Dame,FBS Independents,home,12,kickReturns,1
401234613,Notre Dame,FBS Independents,home,12,kickingPoints,6
401234613,Notre Dame,FBS Independents,home,12,possessionTime,35:40
401234613,Notre Dame,FBS Independents,home,12,interceptions,0
401234613,Notre Dame,FBS Independents,home,12,fumblesLost,0
401234613,Notre Dame,FBS Independents,home,12,turnovers,0
401234613,Notre Dame,FBS Independents,home,12,totalPenaltiesYards,3-18
401234613,Notre Dame,FBS Independents,home,12,yardsPerRushAttempt,4.7
401234613,Notre Dame,FBS Independents,home,12,rushingAttempts,49
401234613,Notre Dame,FBS Independents,home,12,rushingYards,232
401234613,Notre Dame,FBS Independents,home,12,yardsPerPass,5.6
401234613,Notre Dame,FBS Independents,home,12,completionAttempts,11-19
401234613,Notre Dame,FBS Independents,home,12,netPassingYards,107
401234613,Notre Dame,FBS Independents,home,12,totalYards,339
401234613,Notre Dame,FBS Independents,home,12,fourthDownEff,0-1
401234613,Notre Dame,FBS Independents,home,12,thirdDownEff,8-15
401234613,Notre Dame,FBS Independents,home,12,firstDowns,24
401237107,Alabama,SEC,home,41,tacklesForLoss,4
401237107,Alabama,SEC,home,41,defensiveTDs,0
401237107,Alabama,SEC,home,41,tackles,31
401237107,Alabama,SEC,home,41,sacks,2
401237107,Alabama,SEC,home,41,qbHurries,4
401237107,Alabama,SEC,home,41,passesDeflected,10
401237107,Alabama,SEC,home,41,fumblesRecovered,0
401237107,Alabama,SEC,home,41,rushingTDs,1
401237107,Alabama,SEC,home,41,puntReturnYards,2
401237107,Alabama,SEC,home,41,puntReturnTDs,0
401237107,Alabama,SEC,home,41,puntReturns,1
401237107,Alabama,SEC,home,41,passingTDs,4
401237107,Alabama,SEC,home,41,kickReturnYards,22
401237107,Alabama,SEC,home,41,kickReturnTDs,0
401237107,Alabama,SEC,home,41,kickReturns,1
401237107,Alabama,SEC,home,41,kickingPoints,11
401237107,Alabama,SEC,home,41,interceptionYards,64
401237107,Alabama,SEC,home,41,interceptionTDs,0
401237107,Alabama,SEC,home,41,passesIntercepted,3
401237107,Alabama,SEC,home,41,possessionTime,33:59
401237107,Alabama,SEC,home,41,interceptions,1
401237107,Alabama,SEC,home,41,fumblesLost,0
401237107,Alabama,SEC,home,41,turnovers,1
401237107,Alabama,SEC,home,41,totalPenaltiesYards,6-43
401237107,Alabama,SEC,home,41,yardsPerRushAttempt,3.4
401237107,Alabama,SEC,home,41,rushingAttempts,43
401237107,Alabama,SEC,home,41,rushingYards,147
401237107,Alabama,SEC,home,41,yardsPerPass,12.6
401237107,Alabama,SEC,home,41,completionAttempts,24-33
401237107,Alabama,SEC,home,41,netPassingYards,417
401237107,Alabama,SEC,home,41,totalYards,564
401237107,Alabama,SEC,home,41,fourthDownEff,0-0
401237107,Alabama,SEC,home,41,thirdDownEff,6-11
401237107,Alabama,SEC,home,41,firstDowns,33
401237107,Georgia,SEC,away,24,tacklesForLoss,4
401237107,Georgia,SEC,away,24,defensiveTDs,0
401237107,Georgia,SEC,away,24,tackles,42
401237107,Georgia,SEC,away,24,sacks,3
401237107,Georgia,SEC,away,24,qbHurries,3
401237107,Georgia,SEC,away,24,passesDeflected,3
401237107,Georgia,SEC,away,24,fumblesRecovered,0
401237107,Georgia,SEC,away,24,rushingTDs,1
401237107,Georgia,SEC,away,24,passingTDs,2
401237107,Georgia,SEC,away,24,kickReturnYards,161
401237107,Georgia,SEC,away,24,kickReturnTDs,0
401237107,Georgia,SEC,away,24,kickReturns,6
401237107,Georgia,SEC,away,24,kickingPoints,6
401237107,Georgia,SEC,away,24,interceptionYards,0
401237107,Georgia,SEC,away,24,interceptionTDs,0
401237107,Georgia,SEC,away,24,passesIntercepted,1
401237107,Georgia,SEC,away,24,possessionTime,26:01
401237107,Georgia,SEC,away,24,interceptions,3
401237107,Georgia,SEC,away,24,fumblesLost,0
